u,seed,t_stop,Px_stop,KE_stop,KE_left_stop,KE_right_stop,W_stop,Px_end,KE_end
0.1,9234,41.800002,0.7610913161366,106.9167431563,50.00000056675,56.91674258956,6.916743442,3.487375469168,106.9167358698
0.1,9235,41.800002,10.67268134258,106.1712021901,50.00000036029,56.17120182978,6.171202264,16.19009638326,106.1711964822
0.1,9236,41.800002,0.6185087208468,108.6339244209,49.9999996761,58.63392474478,8.633924425,11.69974231575,108.6339168429
0.1,9237,41.800002,-2.559589165259,108.4244304729,50.00000028861,58.42443018432,8.424430517,8.30824952218,108.4244239673
0.1,9238,41.800002,-8.241589501099,108.5375237663,50.00000018908,58.53752357718,8.537523796,-6.766216747557,108.5375143753
0.1,9239,41.800002,5.417746480997,107.7103596227,50.00000098256,57.71035864018,7.71036001,13.51724618425,107.7103485677
0.1,9240,41.800002,14.64871249245,107.2610863538,49.99999966412,57.26108668973,7.261086454,-8.368006581654,107.2610801735
0.1,9241,41.800002,7.724409509676,107.9220315476,50.00000033396,57.92203121362,7.922031783,5.464618223404,107.9220231227
0.1,9242,41.800002,-3.305523567356,107.7402593332,50.00000125621,57.74025807701,7.740259659,7.504423708103,107.7402503383
0.1,9243,41.800002,-5.566224760692,108.1212140043,50.000000104,58.12121390032,8.121214012,-2.022053052733,108.1212092247
0.1,9244,41.800002,-0.4567748067035,108.2395961881,49.99999949894,58.23959668913,8.23959619,-22.7273964821,108.239588914
0.1,9245,41.800002,-16.18227692641,107.7158424388,49.99999994104,57.71584249779,7.715842452,-0.06032883543095,107.7158351709
0.1,9246,41.800002,-4.616328839166,107.7055228112,50.00000035428,57.7055224569,7.705522865,13.87628393143,107.7055160674
0.1,9247,41.800002,2.053663325681,107.9364332931,49.9999991043,57.93643418878,7.936433294,-7.884403768569,107.9364276168
0.1,9248,41.800002,-9.064057612919,108.2985618336,50.00000020856,58.29856162502,8.298561903,-7.211683760005,108.2985557403
0.1,9249,41.800002,-25.47080510223,107.6995372623,50.00000018592,57.69953707642,7.699537264,15.39890538992,107.6995264684
0.1,9250,41.800002,17.436117712,107.7533755936,49.99999970512,57.75337588851,7.753375733,-0.9943795789944,107.7533686591
0.1,9251,41.800002,-4.696723794675,107.8436940509,50.00000073187,57.84369331904,7.843694112,1.5591469652,107.84368666
0.1,9252,41.800002,-10.08867784686,107.3126077361,50.00000027534,57.31260746072,7.312607754,2.982463161692,107.3126017546
0.1,9253,41.800002,-7.80317101974,108.024493826,49.99999989031,58.02449393573,8.024493826,-5.517042791064,108.0244855876
0.1,9254,41.800002,-9.721266551907,107.8119143747,49.999999901,57.81191447366,7.811914379,10.99694367597,107.8119074879
0.1,9255,41.800002,2.895952887029,107.9363539751,49.99999976282,57.9363542123,7.936353999,-9.722944676331,107.9363486924
0.1,9256,41.800002,3.94324767236,107.4813751267,50.00000065428,57.48137447238,7.48137534,-0.2723604064797,107.4813635292
0.1,9257,41.800002,8.336385623357,108.0562064341,49.99999902701,58.05620740708,8.05620644,-0.6990761090567,108.0562002112
0.1,9258,41.800002,-30.85899294844,107.9000680727,50.00000057235,57.90006750033,7.900068077,12.12013003797,107.9000563358
0.1,9259,41.800002,4.867403268336,107.8472060117,49.99999953641,57.84720647532,7.847206012,0.6969861981109,107.847200558
0.1,9260,41.800002,-2.830781971512,107.5561603851,49.9999999087,57.5561604764,7.556160385,-2.532525062832,107.5561530453
0.1,9261,41.800002,4.322711490604,106.8412266501,49.99999936336,56.84122728678,6.841226653,18.72056554398,106.8412212892
0.1,9262,41.800002,-12.47656602627,107.7189537359,50.0000004304,57.71895330548,7.718953768,10.41174184677,107.7189430959
0.1,9263,41.800002,5.421339603079,107.6093576275,49.99999941293,57.60935821458,7.609357637,2.781459262507,107.6093500154
0.1,9264,41.800002,8.765753475378,107.8372495996,49.9999996587,57.8372499409,7.837249645,-20.18155254829,107.8372442629
0.1,9265,41.800002,-6.476204903093,106.8792755832,50.00000082992,56.87927475331,6.879275787,-9.33514334528,106.8792688409
0.1,9266,41.800002,24.22347978394,106.8959347372,50.00000005714,56.89593468004,6.895934892,4.473126476671,106.8959282102
0.1,9267,41.800002,-0.2905174256167,107.8950762517,50.00000047221,57.89507577951,7.895076609,-8.432454038262,107.8950690013
0.1,9268,41.800002,9.829993397486,107.6722937736,50.00000041544,57.6722933582,7.672293913,-2.590573269738,107.6722860722
0.1,9269,41.800002,8.534484086413,107.5642395458,49.99999994279,57.56423960302,7.56423973,3.69698123741,107.5642328482
0.1,9270,41.800002,3.423159919607,108.6655662894,50.00000020938,58.66556607998,8.665566468,1.340386037103,108.6655584928
0.1,9271,41.800002,8.45581692304,107.011610297,49.99999958669,57.01161071032,7.011610357,-4.497550749063,107.0116029421
0.1,9272,41.800002,-12.19138512771,108.3335558501,49.99999942907,58.33355642098,8.333555851,1.003032952823,108.3335481673
0.1,9273,41.800002,-1.46005625776,108.2701325814,50.00000063196,58.27013194943,8.270132767,-3.258762797927,108.2701243388
0.1,9274,41.800002,-16.22328302294,108.0739697647,50.00000038569,58.07396937906,8.07396977,0.4995538859626,108.0739605518
0.1,9275,41.800002,-12.34920010505,107.6496883704,49.99999994258,57.64968842785,7.649688371,-19.58545122671,107.6496832938
0.1,9276,41.800002,-2.135173696989,107.3085895814,50.00000054805,57.30858903338,7.308589622,-2.355207947937,107.3085840812
0.1,9277,41.800002,9.682456554024,107.1442847882,49.9999999453,57.14428484294,7.144284864,7.244315125138,107.1442778428
0.1,9278,41.800002,-10.79325699232,106.5396724251,50.00000045162,56.53967197347,6.539672425,-4.821852867703,106.5396667544
0.1,9279,41.800002,18.07440828988,106.7257478868,50.0000003873,56.72574749954,6.725748227,-19.52763027764,106.7257410224
0.1,9280,41.800002,-2.646588854115,107.8598072942,49.99999949119,57.85980780304,7.859807295,2.203757572912,107.859800491
0.1,9281,41.800002,-1.87092351827,107.4187160717,49.99999955409,57.41871651763,7.418716073,7.463755618317,107.4187105128
0.1,9282,41.800002,-16.40697127618,108.231516153,49.99999962643,58.2315165266,8.231516168,-7.111850674714,108.2315093904
0.1,9283,41.800002,6.213489419913,107.5839685016,50.00000091797,57.58396758362,7.583968874,3.789800474209,107.583960616
0.1,9284,41.800002,-23.25198907528,107.8687008569,50.00000034067,57.86870051619,7.868700859,1.488082655935,107.8686924273
0.1,9285,41.800002,4.175129611455,107.4539310707,49.99999972378,57.45393134693,7.453931075,5.796913428138,107.4539250327
0.1,9286,41.800002,-7.5164542967,107.6478046309,50.00000052278,57.64780410816,7.647804696,6.062990068529,107.6477944925
0.1,9287,41.800002,-19.03919142902,107.8954428549,49.99999957784,57.89544327701,7.895442874,3.766556984483,107.8954348442
0.1,9288,41.800002,-11.94173836486,107.5238922288,50.00000060387,57.52389162496,7.523892309,2.361390261616,107.5238854506
0.1,9289,41.800002,12.89317821024,108.9737770705,49.99999956219,58.9737775083,8.973777104,-10.13411627984,108.9737696236
0.15,9200,27.866668,2.454065911781,108.458407665,49.99999993558,58.45840772942,8.458407845,-2.003435545626,108.4583999863
0.15,9201,27.866668,6.008104317169,107.844242809,50.00000009902,57.84424270995,7.844242922,3.781294898106,107.8442371234
0.15,9202,27.866668,-11.62965652085,107.7841540351,50.0000003537,57.78415368143,7.784154109,11.01488803096,107.7841454906
0.15,9203,27.866668,0.6959492599416,107.5173730797,50.00000030126,57.51737277847,7.517373185,-2.404847645444,107.5173660106
0.15,9204,27.866668,-2.859146195911,107.4264478351,50.00000016826,57.42644766684,7.42644794,-5.422565398402,107.4264381368
0.15,9205,27.866668,-14.82731182246,108.6771135489,49.99999980536,58.6771137435,8.677113636,5.916724902777,108.6771074811
0.15,9206,27.866668,-3.581903035393,107.5462287579,49.99999921661,57.54622954132,7.54622876,-7.122367060967,107.5462226118
0.15,9207,27.866668,-19.65054212345,108.6176772436,50.00000065138,58.61767659225,8.617677274,-16.13496883025,108.6176671379
0.15,9208,27.866668,-15.83671233053,108.0302091454,50.00000026261,58.03020888279,8.030209147,-1.583818333121,108.0302019116
0.15,9209,27.866668,15.13775182043,108.8428450082,50.00000010334,58.84284490484,8.842845344,3.359027230185,108.842837326
0.15,9210,27.866668,4.907210689062,109.4088636282,49.99999991142,59.40886371676,9.408863659,8.186758076616,109.40885483
0.15,9211,27.866668,14.53767125018,107.4437182769,50.00000045171,57.44371782523,7.443718615,-8.16760984221,107.4437110077
0.15,9212,27.866668,-6.210132489287,105.3061870856,50.00000003566,55.30618704998,5.306187096,-1.980607500709,105.3061838053
0.15,9213,27.866668,2.702559316343,107.7058864466,50.00000012888,57.70588631769,7.705886493,4.844411271941,107.7058781802
0.15,9214,27.866668,4.154397773574,108.0160702635,50.00000035338,58.01606991011,8.016070395,7.038791937578,108.0160600444
0.15,9215,27.866668,2.070994230337,109.3539735059,49.99999979146,59.35397371443,9.35397356,-14.86529085876,109.3539675622
0.15,9216,27.866668,-6.232209325504,108.9656844731,49.99999956691,58.96568490617,8.965684489,12.63800938572,108.9656776834
0.15,9217,27.866668,2.798026333108,108.536885022,49.99999985611,58.53688516592,8.536885104,-16.07681851484,108.536879525
0.15,9218,27.866668,3.074351853996,109.67455807,50.00000049076,59.67455757923,9.674558299,14.09859186773,109.6745476064
0.15,9219,27.866668,-8.857707585085,108.621408903,49.99999979767,58.62140910531,8.621408911,8.250219637354,108.6213999301
0.15,9220,27.866668,-3.982725118959,107.4234332415,50.00000011373,57.42343312772,7.423433262,-1.049027267868,107.4234285426
0.15,9221,27.866668,-3.555702267052,109.4541193914,49.99999993162,59.4541194598,9.4541194,1.716594480992,109.4541101445
0.15,9222,27.866668,-7.475025578283,108.3393165738,50.00000035745,58.33931621635,8.339316648,-11.93370769269,108.3393068217
0.15,9223,27.866668,-7.737767826975,107.0143628823,49.9999995452,57.01436333712,7.014362895,-8.826079199259,107.0143574528
0.15,9224,27.866668,-7.142310599917,108.5041843134,50.00000011502,58.50418419843,8.50418436,-5.975747706813,108.5041765709
0.15,9225,27.866668,-9.114505315162,109.3559929528,50.0000003075,59.3559926453,9.355993031,6.276450995171,109.3559849093
0.15,9226,27.866668,-4.885064939195,106.974428835,50.00000021448,56.97442862051,6.974428885,-11.10753491718,106.9744243458
0.15,9227,27.866668,-16.49712914755,108.9914791872,50.00000010104,58.99147908614,8.991479199,-4.229479876175,108.9914704601
0.15,9228,27.866668,-18.71517758476,108.4634848616,50.00000020054,58.46348466104,8.463484865,3.046319268613,108.4634773835
0.15,9229,27.866668,0.9946649912291,107.6246675633,49.99999995022,57.62466761308,7.624667569,18.54652856298,107.6246614072
0.15,9230,27.866668,2.812846848181,107.9245801701,50.00000061044,57.92457955964,7.924580436,7.628665854625,107.9245705836
0.15,9231,27.866668,-10.82542596731,108.5191372023,50.00000002194,58.51913718033,8.519137212,-9.437131162931,108.5191293965
0.15,9232,27.866668,2.65731923076,108.8524846262,50.00000005265,58.85248457359,8.852484733,7.282246114258,108.8524775627
0.15,9233,27.866668,-9.862715661651,108.0525917597,49.99999927858,58.05259248111,8.052591837,8.112259115598,108.0525854035
0.15,9234,27.866668,0.2736934868964,106.6532203972,50.00000036024,56.65322003697,6.653220544,-5.859315384951,106.6532151598
0.15,9235,27.866668,0.491439782763,108.2139950914,50.0000002829,58.21399480851,8.213995193,3.851349943276,108.2139883776
0.15,9236,27.866668,-4.014262029942,108.9801719368,49.99999951049,58.98017242628,8.98017194,3.938363133551,108.9801659136
0.15,9237,27.866668,-9.231564715199,109.703601277,49.99999999818,59.70360127878,9.703601277,2.297266639608,109.7035913991
0.15,9238,27.866668,-5.728625720689,108.6624962166,50.00000013535,58.66249608128,8.662496242,-12.11317208607,108.6624866805
0.15,9239,27.866668,-2.570371177988,108.0491272664,50.0000003277,58.04912693866,8.049127392,-15.90266278597,108.049120043
0.15,9240,27.866668,4.045660285482,106.879197671,49.9999996376,56.8791980334,6.879197683,2.814462518541,106.8791920643
0.15,9241,27.866668,-7.626149212717,108.3714067747,50.00000022738,58.37140654728,8.371406813,5.787414611493,108.3713979591
0.15,9242,27.866668,2.429042375338,107.9683237872,50.00000058948,57.96832319772,7.96832407,2.972726025583,107.9683120708
0.15,9243,27.866668,7.657464117007,108.21729431,49.99999964983,58.21729466021,8.21729432,8.426085265533,108.2172858514
0.15,9244,27.866668,-5.266281903618,107.5296741736,49.99999955348,57.52967462014,7.529674197,6.964388601276,107.5296675652
0.15,9245,27.866668,-17.64480028733,108.9810329609,49.99999995573,58.98103300512,8.981032972,-0.270488218925,108.9810267562
0.15,9246,27.866668,-8.679466939388,107.9070570378,50.00000020965,57.90705682819,7.907057053,3.963706226244,107.9070508576
0.15,9247,27.866668,-16.11625552658,109.0990459662,49.99999956193,59.09904640426,9.099046046,4.52049763772,109.099038509
0.15,9248,27.866668,-6.46810924502,108.4978981135,50.00000013661,58.49789797692,8.497898164,-9.659351891003,108.4978906953
0.15,9249,27.866668,1.263255605391,106.051895907,50.00000001842,56.05189588856,6.051895918,-8.704636017769,106.051891693
0.15,9250,27.866668,-37.21989680121,109.3741629073,49.99999952907,59.37416337821,9.374163105,10.40924978862,109.3741560181
0.15,9251,27.866668,-12.0454116804,108.8137464405,50.00000044085,58.81374599963,8.813746443,-16.73607146331,108.8137376495
0.15,9252,27.866668,5.756840527119,106.1428520602,50.00000027359,56.14285178657,6.142852117,-10.9124318987,106.1428459861
0.15,9253,27.866668,-12.42922033897,108.0145084892,49.99999975683,58.01450873233,8.01450849,6.15921941519,108.0145023254
0.15,9254,27.866668,-6.687774194279,110.0767043747,50.00000009876,60.07670427591,10.07670444,-3.506574308905,110.0766942541
0.15,9255,27.866668,-12.06089403307,108.2030373383,49.99999970446,58.20303763383,8.203037376,-17.74037488197,108.203031773
0.15,9256,27.866668,3.360333515148,108.3883310043,50.00000020633,58.38833079802,8.388331075,6.034654284403,108.3883202527
0.15,9257,27.866668,-23.71558086287,109.0787526141,49.99999906844,59.07875354562,9.078752757,9.925648045163,109.0787454983
0.15,9258,27.866668,-2.271848851029,107.0280926829,50.00000027419,57.02809240869,7.028092706,4.693030938273,107.0280873945
0.15,9259,27.866668,-9.886117307996,108.8005996758,49.99999992768,58.8005997481,8.800599679,-9.601839668715,108.8005921844
0.15,9260,27.866668,8.792274931114,106.6639801551,49.99999974738,56.66398040771,6.663980195,-5.576050248513,106.6639766231
0.15,9261,27.866668,-11.68305730229,108.1451546801,49.99999961385,58.14515506624,8.145154704,-6.559264037656,108.1451480188
0.15,9262,27.866668,-2.490193568983,108.7797059187,50.00000017863,58.77970574009,8.779705972,0.171633142512,108.7796974427
0.15,9263,27.866668,-23.32660384789,108.3905520443,49.99999958278,58.39055246148,8.390552103,5.0415451433,108.3905459318
0.15,9264,27.866668,-0.1835420962443,108.2503901036,49.99999942783,58.25039067572,8.250390116,9.746578961812,108.2503842568
0.15,9265,27.866668,-11.09334550448,108.2701358045,50.00000046576,58.27013533874,8.270135932,-9.150402423181,108.2701279085
0.15,9266,27.866668,-10.08975039526,108.6494003254,49.99999994391,58.64940038147,8.649400333,3.188646694223,108.6493924137
0.15,9267,27.866668,-8.002517921107,107.918006933,50.00000033237,57.9180066006,7.918006999,-14.60971832253,107.9179981895
0.15,9268,27.866668,2.635707597501,108.6353500849,50.00000027756,58.63534980734,8.635350407,5.804451143023,108.635340984
0.15,9269,27.866668,-9.855790560118,108.9006346483,50.00000005034,58.90063459799,8.900634657,6.257777191434,108.9006266849
0.15,9270,27.866668,10.20054248521,108.2834986409,49.99999994551,58.28349869539,8.283498746,8.321632292428,108.2834897097
0.15,9271,27.866668,1.197331793995,105.8212872639,49.99999948699,55.82128777692,5.821287266,-5.735864116568,105.8212829823
0.15,9272,27.866668,-23.76792016496,108.7429327833,49.99999951855,58.74293326477,8.742932885,4.910353054621,108.7429271833
0.15,9273,27.866668,-10.96642183388,108.7023998275,50.00000036933,58.70239945819,8.702399905,-11.23470723063,108.702391582
0.15,9274,27.866668,-3.748787095373,110.5174784842,50.00000023988,60.51747824432,10.51747856,12.16214214201,110.5174673644
0.15,9275,27.866668,12.8824136627,108.1102232123,49.99999983463,58.11022337767,8.110223297,3.037107810194,108.1102149414
0.15,9276,27.866668,-9.490475451843,107.7479239209,50.00000037059,57.74792355029,7.747923996,19.14307088432,107.7479138101
0.15,9277,27.866668,-15.42797830788,107.6861715693,49.99999974045,57.68617182884,7.68617164,-13.86327137634,107.6861668983
0.15,9278,27.866668,17.49941156655,105.6667408855,50.00000021309,55.66674067246,5.666741107,-21.86857076939,105.6667375145
0.15,9279,27.866668,2.820871084399,106.1515378398,50.00000022946,56.15153761037,6.151537925,-5.506598259506,106.1515315916
0.15,9280,27.866668,-4.840126148824,109.2368279929,49.99999956071,59.23682843219,9.236827994,1.677217672764,109.2368188431
0.15,9281,27.866668,14.88963788813,105.8925978303,49.99999949743,55.89259833289,5.892597898,-7.520525768382,105.8925943491
0.15,9282,27.866668,-12.63499471212,108.5467153214,49.99999957602,58.5467157454,8.546715356,-11.99861238599,108.5467095911
0.15,9283,27.866668,-1.169029707715,109.5685018678,50.00000038911,59.56850147868,9.568502107,-6.684106330743,109.568493112
0.15,9284,27.866668,-7.119424162317,107.5026340293,50.00000025074,57.50263377855,7.502634103,-12.62223034149,107.5026264268
0.15,9285,27.866668,-7.979457147577,108.410362398,49.99999968383,58.41036271416,8.410362402,-3.494683187928,108.4103578454
0.15,9286,27.866668,7.035048330646,106.268038407,50.00000020626,56.26803820079,6.26803861,-0.7288016007694,106.2680304668
0.15,9287,27.866668,8.593085289484,106.9166749955,49.99999991786,56.91667507763,6.916675023,2.794809250648,106.9166700703
0.15,9288,27.866668,8.513576657659,107.6687238937,50.00000010792,57.66872378578,7.668724123,3.101140945186,107.6687178546
0.15,9289,27.866668,4.896773816083,109.5960857534,49.99999947179,59.5960862816,9.596085755,-0.6115202995003,109.5960801613
0.15,9290,27.866668,-0.2096565347898,105.6075565014,50.00000028754,55.60755621387,5.607556524,-16.57563516505,105.6075534329
0.15,9291,27.866668,-12.67232131955,108.3717294337,49.99999951596,58.37172991771,8.371729441,-14.41138745974,108.3717237271
0.15,9292,27.866668,-9.041682622501,106.636587833,50.00000044897,56.63658738406,6.636587835,-3.878011034861,106.6365811821
0.15,9293,27.866668,-22.71832916163,107.8572718685,49.99999981528,57.85727205319,7.857271924,20.60140312274,107.8572644096
0.15,9294,27.866668,-2.545819130973,108.0315967776,49.99999978333,58.0315969943,8.031596778,-6.760266328958,108.0315886059
0.15,9295,27.866668,-18.9019200394,108.4137469675,49.99999993075,58.41374703675,8.413747017,-11.63911605151,108.4137412201
0.15,9296,27.866668,-12.2080005186,108.2000980522,50.0000000847,58.20009796748,8.200098072,-13.63307401416,108.2000894188
0.15,9297,27.866668,9.90364371144,107.1286595019,50.00000038535,57.12865911655,7.128659937,-8.64699295425,107.1286528855
0.15,9298,27.866668,-25.6890759972,110.1682088462,49.99999985574,60.16820899049,10.16820887,-1.01681089129,110.1682011269
0.15,9299,27.866668,-16.18055470331,108.4675340272,50.00000032214,58.4675337051,8.467534027,1.068603473638,108.4675270739
0.2,9200,20.900001,5.967880440837,105.0535646985,49.99999993228,55.05356476619,5.053564705,0.534770637806,105.0535597424
0.2,9201,20.900001,6.894641158756,107.4356063916,49.99999997273,57.4356064189,7.435606413,-2.528797914095,107.4356013049
0.2,9202,20.900001,-3.188601693777,107.1009671286,50.00000024513,57.10096688345,7.100967197,-7.386824994165,107.1009605588
0.2,9203,20.900001,-2.434127928718,106.5955986606,50.0000002308,56.59559842975,6.595598677,-28.94719779541,106.5955949078
0.2,9204,20.900001,2.651733266816,107.6690458277,50.00000005709,57.6690457706,7.669045881,-4.886695761761,107.6690380343
0.2,9205,20.900001,-5.399142246461,110.4981172944,49.99999997836,60.49811731601,10.4981173,-2.482485202164,110.4981086838
0.2,9206,20.900001,-9.356125872458,108.930319858,49.99999925941,58.93032059861,8.930319961,-17.90533960194,108.9303151927
0.2,9207,20.900001,4.885093476241,107.870673906,50.0000004145,57.87067349153,7.870674145,9.088643076087,107.8706661544
0.2,9208,20.900001,-8.456647760001,108.1420009044,50.00000022487,58.14200067953,8.142000931,5.86768367046,108.1419935399
0.2,9209,20.900001,-12.64337329714,110.6380307543,50.00000005504,60.63803069929,10.63803076,-2.141280371727,110.638018278
0.2,9210,20.900001,-4.332968560996,111.113664248,49.99999991232,61.11366433565,11.11366425,10.88454523698,111.1136556153
0.2,9211,20.900001,-5.200999675334,107.7384497511,50.00000029299,57.73844945808,7.738449775,4.445976182657,107.7384442057
0.2,9212,20.900001,3.374532318797,105.3592482325,50.00000001498,55.35924821755,5.359248266,-20.22426237952,105.3592447281
0.2,9213,20.900001,0.6145903464824,106.6620554862,50.00000007216,56.66205541404,6.662055492,-10.1504636191,106.6620517722
0.2,9214,20.900001,8.628863681005,107.5483018668,50.00000020977,57.54830165707,7.548302043,5.261004660272,107.5482964516
0.2,9215,20.900001,-19.68143026093,111.1864209465,49.99999978113,61.18642116539,11.18642098,-7.059611933586,111.1864141414
0.2,9216,20.900001,-27.65638410546,111.6765292025,49.99999982994,61.67652937261,11.67652932,9.610012171651,111.676519145
0.2,9217,20.900001,-14.01042068375,109.5478840443,49.99999983583,59.54788420846,9.547884062,3.384659833741,109.5478775042
0.2,9218,20.900001,3.650710730869,110.620967642,50.00000003138,60.62096761066,10.62096773,4.632766941976,110.6209556812
0.2,9219,20.900001,-12.703730339,110.2391128773,49.99999974367,60.23911313363,10.23911288,4.037663925143,110.2391045648
0.2,9220,20.900001,-3.823720222413,107.2447445971,50.00000004983,57.24474454727,7.244744624,-8.777631426739,107.2447390674
0.2,9221,20.900001,-6.636405886537,110.0138748831,49.99999995832,60.01387492483,10.01387488,-5.765700978186,110.0138657036
0.2,9222,20.900001,9.971114958837,105.6135236392,50.00000026466,55.61352337455,5.613523687,-0.6986060284707,105.6135184513
0.2,9223,20.900001,-16.29794626904,107.8388251543,49.99999961646,57.83882553781,7.838825251,4.08972180603,107.8388211259
0.2,9224,20.900001,-4.623651416877,109.8724669785,50.00000013572,59.87246684279,9.872467061,2.926722156886,109.8724560649
0.2,9225,20.900001,7.533558352177,108.8439198501,50.00000029655,58.84391955357,8.843919987,4.521591930291,108.8439103856
0.2,9226,20.900001,-13.9607760823,107.5395656169,50.00000017154,57.53956544539,7.539565631,-3.818487414218,107.5395584917
0.2,9227,20.900001,-10.40666293909,107.9947253986,50.00000010389,57.9947252947,7.994725404,14.3322555832,107.9947165504
0.2,9228,20.900001,-1.326379393674,107.5340153436,50.00000015333,57.53401519029,7.534015389,25.91749793831,107.5340048638
0.2,9229,20.900001,-9.346367355768,109.0663632699,49.99999996149,59.06636330839,9.066363274,1.571606784986,109.0663552463
0.2,9230,20.900001,-13.43568403691,110.044274097,50.000000301,60.04427379603,10.04427414,-10.71348645143,110.0442624586
0.2,9231,20.900001,-19.18989507428,110.7141447533,49.99999990674,60.7141448466,10.71414475,-7.203696168765,110.7141314177
0.2,9232,20.900001,-0.5412541925511,108.9323259671,50.00000006078,58.9323259063,8.932325987,10.41923635871,108.9323177923
0.2,9233,20.900001,-24.91583057896,109.0414704439,49.99999938612,59.04147105776,9.041470584,-6.283799810162,109.0414629556
0.2,9234,20.900001,-7.945993705533,107.2629258054,50.00000013488,57.26292567048,7.262925844,2.469437188192,107.2629196716
0.2,9235,20.900001,6.700845666257,106.6741545071,50.00000008186,56.67415442521,6.674154534,13.82323147121,106.6741475395
0.2,9236,20.900001,-20.36453807523,111.0210455816,49.99999963301,61.02104594864,11.02104561,4.166622886446,111.0210359994
0.2,9237,20.900001,-1.292399761123,110.1534261895,49.99999998152,60.153426208,10.1534262,5.192879958838,110.1534134895
0.2,9238,20.900001,2.514497238135,109.2110792097,50.00000015734,59.21107905236,9.211079267,-2.33145166181,109.2110714572
0.2,9239,20.900001,6.343314111198,108.9510426169,50.00000031557,58.95104230136,8.951042966,2.318101011477,108.9510308523
0.2,9240,20.900001,-19.92392762932,107.6380033913,49.99999966829,57.63800372298,7.638003449,3.538523085708,107.6379960611
0.2,9241,20.900001,-7.887464540467,107.4758347051,50.00000012198,57.47583458315,7.47583471,-0.0807394538772,107.4758283592
0.2,9242,20.900001,8.956963845091,106.7207002543,50.00000029786,56.72069995644,6.720700566,11.26634071995,106.720693017
0.2,9243,20.900001,-18.97844047976,109.9167751268,49.99999969541,59.91677543135,9.916775233,-26.4926671853,109.9167679866
0.2,9244,20.900001,-28.28706927212,109.7213579022,49.99999971536,59.72135818682,9.721358033,5.174511513832,109.7213504357
0.2,9245,20.900001,-9.313931779497,109.5365286296,49.9999999774,59.53652865222,9.53652863,-6.693792224464,109.5365204427
0.2,9246,20.900001,-14.35413858165,108.7530001755,50.00000022788,58.75299994763,8.753000181,21.70094533519,108.7529885654
0.2,9247,20.900001,-1.901222349926,110.0359148586,49.99999971949,60.03591513913,10.03591487,-20.41513665433,110.0359080352
0.2,9248,20.900001,4.108493057982,107.2436378102,50.00000009014,57.24363772009,7.243637833,11.81915333664,107.2436315029
0.2,9249,20.900001,-0.9124466300737,105.5968858272,49.99999993481,55.59688589236,5.596885835,2.971614424943,105.5968806529
0.2,9250,20.900001,-25.52668766971,109.6577144599,49.99999988666,59.65771457327,9.657714566,6.123574653868,109.6577069966
0.2,9251,20.900001,-1.709004625385,108.8961275965,50.00000025052,58.89612734597,8.896127741,6.957253142036,108.896117391
0.2,9252,20.900001,-0.9536636057362,107.348857716,50.00000002687,57.34885768916,7.348857794,-0.1314802703508,107.3488523543
0.2,9253,20.900001,-21.3128102899,108.9515190162,49.99999986502,58.95151915115,8.951519031,-4.356732446114,108.9515127224
0.2,9254,20.900001,10.1574502617,108.1468448621,50.0000000011,58.14684486102,8.14684491,7.245108357765,108.1468393724
0.2,9255,20.900001,-1.487692070586,108.8218115796,49.99999975585,58.82181182375,8.821811582,1.481802307363,108.8218052686
0.2,9256,20.900001,-12.18599185596,108.6420977524,50.00000009784,58.64209765452,8.642097753,-1.739998894456,108.6420890867
0.2,9257,20.900001,-42.55040232934,111.393695066,49.99999940383,61.39369566215,11.39369536,17.5277394532,111.3936830077
0.2,9258,20.900001,0.8708340999821,105.6871107504,50.00000012663,55.68711062374,5.687110781,0.3028062341509,105.687104513
0.2,9259,20.900001,-4.297073882172,109.3219825628,50.00000007706,59.32198248576,9.321982563,1.452650970918,109.3219745574
0.2,9260,20.900001,-13.05644535475,108.3873487075,49.99999981741,58.38734889008,8.387348708,2.753876388326,108.387339288
0.2,9261,20.900001,-17.56097232159,107.8869573276,49.99999970706,57.88695762049,7.886957404,-16.3003748638,107.8869524852
0.2,9262,20.900001,2.42703381895,108.265231139,50.0000000913,58.2652310477,8.265231189,-9.151790533207,108.2652252734
0.2,9263,20.900001,-30.98873742833,109.0334244856,49.99999967487,59.03342481073,9.033424654,14.05502535988,109.0334158488
0.2,9264,20.900001,-0.4803079742139,109.7774841291,49.99999968004,59.77748444909,9.777484143,-5.692934469597,109.7774782617
0.2,9265,20.900001,9.504734481486,107.0422257812,50.00000013008,57.04222565111,7.042226199,8.465854378193,107.0422191696
0.2,9266,20.900001,-4.402107521171,109.3221438412,49.99999995318,59.322143888,9.322143869,7.93364608253,109.3221356903
0.2,9267,20.900001,-8.319452846122,109.3595994514,50.00000023322,59.35959921816,9.359599515,-5.049561830224,109.3595898216
0.2,9268,20.900001,-4.701443503743,107.3039202535,50.00000015313,57.30392010032,7.303920279,-4.167831489934,107.3039142358
0.2,9269,20.900001,-19.72254259875,109.2020863126,50.00000001809,59.20208629446,9.202086316,15.6327120582,109.2020758864
0.2,9270,20.900001,-5.231751911935,108.5967829745,49.9999997988,58.59678317566,8.596782979,5.317052259308,108.5967737254
0.2,9271,20.900001,-17.89048621108,106.4352459052,49.99999965145,56.43524625372,6.435245936,-3.427664424805,106.4352410658
