eta,L0,M,run,seed,nu,peak_snr,peak_on_search_boundary,frequency_quality_pass,forced_advance,clamp_repair,overlap_repair,wall_overdue,wall_overdue_class,psi6_global_hold,psi6_global_end,gpt_health_reason,gpt_eligible_structure,eligible,exclusion_reasons,T_i_left,T_i_right,T_i_mean
0.549999,7.14,1500,18,844312565,0.044267969607606865,1841.4319365700935,0,1,0,0,0,0,none,0.0494657914,0.175661814,,True,1,,0.979586926,0.999515492,0.989551209
0.549999,7.14,1500,19,2247800717,0.043563699034510475,2391.3485692991644,0,1,0,0,0,0,none,0.185021601,0.0488891357,,True,1,,0.983460162,0.969637254,0.976548708
0.549999,7.14,1500,2,736781157,0.044556853614570256,1967.099751520208,0,1,0,0,0,0,none,0.18398175,0.237850675,,True,1,,0.969478946,0.990215878,0.979847412
0.549999,7.14,1500,20,2753337879,0.04465855944847538,8814.576118259924,0,1,0,0,0,0,none,0.171007875,0.150828209,,True,1,,0.989385000,0.963648100,0.976516550
0.549999,7.14,1500,21,3321013888,0.04352356800086217,1513.4587184214463,0,1,0,0,0,0,none,0.126121006,0.201291561,,True,1,,0.983766346,0.974976376,0.979371361
0.549999,7.14,1500,22,567220173,0.046753993327662044,1178.6573001559448,0,1,0,0,0,0,none,0.102013911,0.0950413029,,True,1,,0.984341506,0.991779222,0.988060364
0.549999,7.14,1500,23,3392786534,0.04478004835960481,1783.688254375967,0,1,0,0,0,0,none,0.0790066358,0.0330278579,,True,1,,0.985216988,0.999600828,0.992408908
0.549999,7.14,1500,24,2657177518,0.04350421937578478,2159.252481572059,0,1,0,0,0,0,none,0.0467330165,0.086584042,,True,1,,0.917086030,0.977118530,0.947102280
0.549999,7.14,1500,3,107666731,0.044640509169113336,4210.536401249371,0,1,0,0,0,0,none,0.144799004,0.0476909972,,True,1,,0.998643686,0.945211714,0.971927700
0.549999,7.14,1500,4,3280692773,0.044247902304750265,10595.688915683133,0,1,0,0,0,0,none,0.19177895,0.055506672,,True,1,,0.981126824,0.980575276,0.980851050
0.549999,7.14,1500,5,1206307332,0.04455391480717407,9319.809132642316,0,1,0,0,0,0,none,0.2133075,0.201895521,,True,1,,0.999172282,0.991605726,0.995389004
0.549999,7.14,1500,6,4126623943,0.04395881908040551,1446.0078067165266,0,1,0,0,0,0,none,0.0992018808,0.122954566,,True,1,,0.976160102,0.979704144,0.977932123
0.549999,7.14,1500,7,3174897514,0.0416095942117001,728.4913541100728,0,1,0,0,0,0,none,0.124471233,0.121155947,,True,1,,0.996855800,0.998590954,0.997723377
0.549999,7.14,1500,8,3850982520,0.0447817638285557,3190.4974829047023,0,1,0,0,0,0,none,0.0496413489,0.226961801,,True,1,,0.989911772,0.992380414,0.991146093
0.549999,7.14,1500,9,1129185491,0.045497144259814215,2606.700851570146,0,1,0,0,0,0,none,0.121956754,0.0368004478,,True,1,,0.929455314,0.993873952,0.961664633
0.549999,7.14,2000,0,763364347,0.038636231542968864,17412.95246959317,0,1,0,0,0,0,none,0.0735831598,0.124661257,,True,1,,0.984010820,0.997940760,0.990975790
0.549999,7.14,2000,1,3443026495,0.038361198880494,468.4764320992327,0,1,0,0,0,0,none,0.0734115955,0.166728095,,True,1,,0.999330224,0.987801964,0.993566094
0.549999,7.14,2000,10,102160139,0.03967357729504704,1951.4893335401605,0,1,0,0,0,0,none,0.0323515751,0.0966692191,,True,1,,0.982518998,0.950643460,0.966581229
0.549999,7.14,2000,11,3419570398,0.03807488673966707,8216.517797732104,0,1,0,0,0,0,none,0.0860066673,0.0784522666,,True,1,,0.991463588,0.996652704,0.994058146
0.549999,7.14,2000,12,1384424615,0.0380485545071525,1826.0258161539862,0,1,0,0,0,0,none,0.195321767,0.203850199,,True,1,,0.950758658,0.984355394,0.967557026
0.549999,7.14,2000,13,553535885,0.038488209879786205,2745.0774144278885,0,1,0,0,0,0,none,0.102055041,0.20348222,,True,1,,0.958518326,0.995243022,0.976880674
0.549999,7.14,2000,14,3948798004,0.039477325385086706,4334.472047410216,0,1,0,0,0,0,none,0.120766397,0.124334935,,True,1,,0.980418626,0.976585504,0.978502065
0.549999,7.14,2000,15,823552246,0.037932157183854856,5812.275285344597,0,1,0,0,0,0,none,0.126838465,0.156361259,,True,1,,0.973535416,0.975857072,0.974696244
0.549999,7.14,2000,16,2570693412,0.038596445478171044,9672.442543150082,0,1,0,0,0,0,none,0.0825912775,0.185967713,,True,1,,0.973913416,0.995507032,0.984710224
0.549999,7.14,2000,17,3549478095,0.038578269826912745,7926.35293439976,0,1,0,0,0,0,none,0.0376225327,0.025402046,,True,1,,0.980274792,0.985785634,0.983030213
0.549999,7.14,2000,18,454306482,0.03841787318808915,19268.04777513502,0,1,0,0,0,0,none,0.058799045,0.0389215381,,True,1,,0.998392456,0.993165824,0.995779140
0.549999,7.14,2000,19,112206697,0.03878871111678732,3196.247128366241,0,1,0,0,0,0,none,0.141836229,0.0725594167,,True,1,,0.986002154,0.966517372,0.976259763
0.549999,7.14,2000,2,2682164172,0.03840663226135999,3303.9722232071244,0,1,0,0,0,0,none,0.0485018802,0.150025611,,True,1,,0.927364122,0.983344114,0.955354118
0.549999,7.14,2000,20,3855467953,0.03842728923154999,13975.495500421757,0,1,0,0,0,0,none,0.0672887377,0.207770767,,True,1,,0.958610800,0.986598294,0.972604547
0.549999,7.14,2000,21,2014932423,0.038338228835306715,5864.912605186888,0,1,0,0,0,0,none,0.250836348,0.125751319,,True,1,,0.979923412,0.999357896,0.989640654
0.549999,7.14,2000,22,3338620287,0.037535557449537266,4790.875466728612,0,1,0,0,0,0,none,0.200302746,0.0279753121,,True,1,,0.971223744,0.986853624,0.979038684
0.549999,7.14,2000,23,1258752004,0.03928317738187528,5165.929898729062,0,1,0,0,0,0,none,0.0835195196,0.186642507,,True,1,,0.933666922,0.976146944,0.954906933
0.549999,7.14,2000,24,58277240,0.03881185804744884,10545.996143481467,0,1,0,0,0,0,none,0.193728893,0.104289083,,True,1,,0.982150696,0.945488692,0.963819694
0.549999,7.14,2000,3,893476144,0.03866113806184761,7773.360411785943,0,1,0,0,0,0,none,0.151447659,0.244249478,,True,1,,0.946001492,0.995348378,0.970674935
0.549999,7.14,2000,4,516002929,0.03843480380480287,11327.70870269403,0,1,0,0,0,0,none,0.164049948,0.0671123268,,True,1,,0.981068070,0.963832144,0.972450107
0.549999,7.14,2000,5,1465111141,0.03941164918122545,1476.984688950737,0,1,0,0,0,0,none,0.0477331117,0.0509253966,,True,1,,0.999540136,0.923939948,0.961740042
0.549999,7.14,2000,6,3688929069,0.03997934457669814,2490.3077922798625,0,1,0,0,0,0,none,0.099995937,0.0377306894,,True,1,,0.956026906,0.981286632,0.968656769
0.549999,7.14,2000,7,3395840660,0.039166442552097266,2840.799795021258,0,1,0,0,0,0,none,0.0784802535,0.0810845244,,True,1,,0.964652412,0.868651998,0.916652205
0.549999,7.14,2000,8,2120126521,0.038580763001568624,8786.695683587337,0,1,0,0,0,0,none,0.102513463,0.111045449,,True,1,,0.997926006,0.964045472,0.980985739
0.549999,7.14,2000,9,989633211,0.03917721754065978,6246.625817979773,0,1,0,0,0,0,none,0.0442157616,0.193571646,,True,1,,0.994942492,0.980142718,0.987542605
0.549999,7.14,200,0,2928088083,0.13530616355833625,66.98361748723983,0,1,0,0,0,0,none,0.0575463887,0.0522016614,,True,1,,0.961007412,0.996011986,0.978509699
0.549999,7.14,200,1,4147491102,0.10588596460020541,32.021591358954545,0,1,0,0,0,0,none,0.0522253234,0.05933602,,True,1,,0.969789618,0.997099858,0.983444738
0.549999,7.14,200,10,3289611188,0.1227559295426259,150.4084974297785,0,1,0,0,0,0,none,0.226476985,0.14666694,,True,1,,0.982936150,0.995926706,0.989431428
0.549999,7.14,200,11,3526437881,0.11254991477433295,502.06859117709826,0,1,0,0,0,0,none,0.160251404,0.075365902,,True,1,,0.999325948,0.993143350,0.996234649
0.549999,7.14,200,12,1754679631,0.10164502971824804,86.05368603256933,0,1,0,0,0,0,none,0.0271425438,0.0817337363,,True,1,,0.991370524,0.976931886,0.984151205
0.549999,7.14,200,13,3947421477,0.10732176755949831,285.41982324758135,0,1,0,0,0,0,none,0.161996351,0.106790293,,True,1,,0.968056358,0.974311188,0.971183773
0.549999,7.14,200,14,3700115008,0.11983160537240424,114.45052151954928,0,1,0,0,0,0,none,0.191691378,0.120515621,,True,1,,0.971595526,0.974893052,0.973244289
0.549999,7.14,200,15,3635052515,0.12214607124584724,125.778039249321,0,1,0,0,0,0,none,0.205289243,0.0791620772,,True,1,,0.988709804,0.993017580,0.990863692
0.549999,7.14,200,16,571486746,0.11036891229687464,117.3772493619208,0,1,0,0,0,0,none,0.0728412743,0.0544847091,,True,1,,0.997822302,0.998231838,0.998027070
0.549999,7.14,200,17,1467770449,0.1101026358059676,95.22822464601983,0,1,0,0,0,0,none,0.0793052999,0.100967509,,True,1,,0.969325692,0.990877466,0.980101579
0.549999,7.14,200,18,808495619,0.11821566520257598,215.68182549019434,0,1,0,0,0,0,none,0.200057141,0.120799176,,True,1,,0.999018744,0.999192130,0.999105437
0.549999,7.14,200,19,1544650632,0.11143657718219442,207.98571085931894,0,1,0,0,0,0,none,0.137791362,0.135810083,,True,1,,0.979949260,0.997917700,0.988933480
0.549999,7.14,200,2,4018187564,0.11837260076815855,61.7773061354531,0,1,0,0,0,0,none,0.219793516,0.0872313694,,True,1,,0.994432662,0.988433192,0.991432927
0.549999,7.14,200,20,3991514921,0.10838207746986157,179.32957357488962,0,1,0,0,0,0,none,0.0312716533,0.13037008,,True,1,,0.973545134,0.944158548,0.958851841
0.549999,7.14,200,21,1939483257,0.11251707937585602,130.54493669908547,0,1,0,0,0,0,none,0.0635824062,0.171883399,,True,1,,0.995451750,0.988486610,0.991969180
0.549999,7.14,200,22,3151787501,0.10931923993898322,771.1849453683983,0,1,0,0,0,0,none,0.0897018869,0.0145664256,,True,1,,0.996432352,0.982730416,0.989581384
0.549999,7.14,200,23,889343281,0.11099200127116358,120.83064840203944,0,1,0,0,0,0,none,0.0360693293,0.0552231178,,True,1,,0.980902572,0.915958714,0.948430643
0.549999,7.14,200,24,4156702701,0.11772430106201019,491.87604300858857,0,1,0,0,0,0,none,0.0297954459,0.00228346442,,True,1,,0.990826248,0.989491506,0.990158877
0.549999,7.14,200,3,812355662,0.1191334290435672,312.259890963267,0,1,0,0,0,0,none,0.157387175,0.0707968226,,True,1,,0.983764946,0.996979150,0.990372048
0.549999,7.14,200,4,2289881223,0.12262781354927921,189.99389402204073,0,1,0,0,0,0,none,0.105726275,0.109798781,,True,1,,0.970887524,0.991045116,0.980966320
0.549999,7.14,200,5,2622779987,0.11415868723233348,355.0422675788537,0,1,0,0,0,0,none,0.123400488,0.110760606,,True,1,,0.965333700,0.966057884,0.965695792
0.549999,7.14,200,6,1028574938,0.11372997054339991,140.00101968507073,0,1,0,0,0,0,none,0.145270963,0.0371138968,,True,1,,0.989929968,0.998938000,0.994433984
0.549999,7.14,200,7,1908291151,0.11634864413528592,66.15938813319751,0,1,0,0,0,0,none,0.336944308,0.147064284,,True,1,,0.936478034,0.983990074,0.960234054
0.549999,7.14,200,8,994971642,0.11260441927801858,586.4746584071125,0,1,0,0,0,0,none,0.0983956815,0.143729881,,True,1,,0.963991812,0.990371188,0.977181500
0.549999,7.14,200,9,3947507716,0.10364646025385722,72.1981452539268,0,1,0,0,0,0,none,0.182857534,0.0562065566,,True,1,,0.984295662,0.993195350,0.988745506
0.549999,7.14,300,0,1153472213,0.09563434882383164,811.1152005430666,0,1,0,0,0,0,none,0.129076398,0.151553104,,True,1,,0.990276194,0.967224988,0.978750591
0.549999,7.14,300,1,1104470675,0.0925615381653198,414.7315165914767,0,1,0,0,0,0,none,0.039840177,0.120605685,,True,1,,0.999117852,0.937144082,0.968130967
0.549999,7.14,300,10,2312026576,0.10493276596600074,197.11610011704613,0,1,0,0,0,0,none,0.0719653646,0.0637038806,,True,1,,0.987769762,0.971504620,0.979637191
0.549999,7.14,300,11,1280322798,0.09314762443068965,333.35049561393254,0,1,0,0,0,0,none,0.224209251,0.16078006,,True,1,,0.999656782,0.968384018,0.984020400
0.549999,7.14,300,12,2216379899,0.10213624951770499,210.66558966966892,0,1,0,0,0,0,none,0.169438019,0.21709195,,True,1,,0.968089994,0.986397214,0.977243604
0.549999,7.14,300,13,1160979340,0.09237010484402612,91.81470556532422,0,1,0,0,0,0,none,0.0540281791,0.0765173203,,True,1,,0.990758488,0.962995252,0.976876870
0.549999,7.14,300,14,3168264941,0.09580916309585628,790.2808320337075,0,1,0,0,0,0,none,0.0242061656,0.0649187649,,True,1,,0.999100746,0.992139814,0.995620280
0.549999,7.14,300,15,4087422438,0.09581942282915536,585.8738718142001,0,1,0,0,0,0,none,0.0575146541,0.0685838209,,True,1,,0.985163414,0.953481344,0.969322379
0.549999,7.14,300,16,137169558,0.09580129422629025,554.2359593801184,0,1,0,0,0,0,none,0.102723637,0.250485957,,True,1,,0.985600460,0.996511478,0.991055969
0.549999,7.14,300,17,297132198,0.09291783066561411,152.92727715894262,0,1,0,0,0,0,none,0.0635596243,0.135663256,,True,1,,0.999992604,0.947218652,0.973605628
0.549999,7.14,300,18,1323028249,0.09502996047173103,363.9787857929046,0,1,0,0,0,0,none,0.164831152,0.0565089019,,True,1,,0.995886346,0.999568932,0.997727639
0.549999,7.14,300,19,293753583,0.09891854223862305,228.84719315356497,0,1,0,0,0,0,none,0.179108572,0.115510926,,True,1,,0.982126104,0.966820044,0.974473074
0.549999,7.14,300,2,2904103135,0.10357760539203446,135.45877606524658,0,1,0,0,0,0,none,0.0873790971,0.149600594,,True,1,,0.965704682,0.960917486,0.963311084
0.549999,7.14,300,20,1475641445,0.0925274292453111,543.5652137616565,0,1,0,0,0,0,none,0.0669239125,0.0964856235,,True,1,,0.990530122,0.975865644,0.983197883
0.549999,7.14,300,21,988534720,0.09590699671472273,181.410513283168,0,1,0,0,0,0,none,0.056646234,0.131846976,,True,1,,0.938882748,0.987915688,0.963399218
0.549999,7.14,300,22,3649749362,0.09762944702879973,789.7984674000094,0,1,0,0,0,0,none,0.0514246578,0.233058934,,True,1,,0.955638472,0.975584772,0.965611622
0.549999,7.14,300,23,548454166,0.09729915527889688,345.88235627783115,0,1,0,0,0,0,none,0.206482762,0.117803761,,True,1,,0.992867092,0.992924746,0.992895919
0.549999,7.14,300,24,829291066,0.09407394935633699,179.63105509251594,0,1,0,0,0,0,none,0.0366223118,0.102276557,,True,1,,0.989154966,0.945554734,0.967354850
0.549999,7.14,300,3,3035048162,0.10089394279009177,62.71448566626639,0,1,0,0,0,0,none,0.0921612003,0.0803495679,,True,1,,0.981185712,0.984649286,0.982917499
0.549999,7.14,300,4,2634107442,0.10036566672801296,236.92501277719458,0,1,0,0,0,0,none,0.0771910161,0.0769678895,,True,1,,0.992911710,0.970612048,0.981761879
0.549999,7.14,300,5,2908711909,0.09837182818727284,614.8651497388555,0,1,0,0,0,0,none,0.145525273,0.0594227847,,True,1,,0.991812190,0.957841064,0.974826627
0.549999,7.14,300,6,1676815061,0.09451523078735172,367.7877821604973,0,1,0,0,0,0,none,0.0854626052,0.183546638,,True,1,,0.959183056,0.998649244,0.978916150
0.549999,7.14,300,7,2438166254,0.10040358729321393,444.2187099718922,0,1,0,0,0,0,none,0.149040572,0.0467533559,,True,1,,0.994611018,0.985650122,0.990130570
0.549999,7.14,300,8,902855529,0.09455484926174253,549.3339357230238,0,1,0,0,0,0,none,0.139188609,0.068583914,,True,1,,0.993353866,0.979020946,0.986187406
0.549999,7.14,300,9,1750913225,0.0965701483660194,573.8798962125359,0,1,0,0,0,0,none,0.0122133975,0.0840728873,,True,1,,0.981980028,0.995964466,0.988972247
0.549999,7.14,500,0,2154101952,0.07821403600529285,452.8530916876386,0,1,0,0,0,0,none,0.0278921062,0.0422040173,,True,1,,0.983983932,0.981212008,0.982597970
0.549999,7.14,500,1,1732623417,0.07491711196641185,717.112737457446,0,1,0,0,0,0,none,0.0427144975,0.114369205,,True,1,,0.976695936,0.968640202,0.972668069
0.549999,7.14,500,10,2066110552,0.07774264217902925,730.7061031906615,0,1,0,0,0,0,none,0.0437164427,0.0714074191,,True,1,,0.978473730,0.961686892,0.970080311
0.549999,7.14,500,11,4152198772,0.07505019247714012,442.03093330828244,0,1,0,0,0,0,none,0.10199859,0.101483724,,True,1,,0.979288726,0.965708952,0.972498839
0.549999,7.14,500,12,3387467626,0.07250140499771379,390.5173232858607,0,1,0,0,0,0,none,0.110859914,0.0390007322,,True,1,,0.976141404,0.949122584,0.962631994
0.549999,7.14,500,13,4200173432,0.07737140101677074,599.3390204275681,0,1,0,0,0,0,none,0.168451781,0.118361373,,True,1,,0.974922092,0.999703850,0.987312971
0.549999,7.14,500,14,1390860148,0.07668600283912831,402.05669448749416,0,1,0,0,0,0,none,0.10227689,0.0662587442,,True,1,,0.926706860,0.982450586,0.954578723
0.549999,7.14,500,15,3683275447,0.07359260159014645,333.9034321614848,0,1,0,0,0,0,none,0.154218476,0.0706119077,,True,1,,0.969805612,0.958393684,0.964099648
0.549999,7.14,500,16,284496554,0.0736306544178956,626.4523386652389,0,1,0,0,0,0,none,0.112188246,0.0958578969,,True,1,,0.989978582,0.973013512,0.981496047
0.549999,7.14,500,17,2976340245,0.07265570141662943,370.02117205806786,0,1,0,0,0,0,none,0.200161263,0.136082432,,True,1,,0.994334690,0.969927130,0.982130910
0.549999,7.14,500,18,4005055873,0.07495319245325101,448.4003809400833,0,1,0,0,0,0,none,0.198296838,0.13130344,,True,1,,0.989216364,0.994552446,0.991884405
0.549999,7.14,500,19,3779037858,0.07674863580244864,387.36858542224553,0,1,0,0,0,0,none,0.143598948,0.0720147092,,True,1,,0.987906422,0.994116068,0.991011245
0.549999,7.14,500,2,3016123843,0.07860656560088752,738.8310743103166,0,1,0,0,0,0,none,0.134824721,0.0777514557,,True,1,,0.982330100,0.868201106,0.925265603
0.549999,7.14,500,20,3628645636,0.07585278583364254,267.16702923218065,0,1,0,0,0,0,none,0.0202801894,0.17545588,,True,1,,0.948060626,0.994484928,0.971272777
0.549999,7.14,500,21,2700859352,0.07421409345378818,345.30460219327034,0,1,0,0,0,0,none,0.18838477,0.0213301775,,True,1,,0.976210000,0.982862368,0.979536184
0.549999,7.14,500,22,4034546203,0.07472038150739559,2335.2237186682864,0,1,0,0,0,0,none,0.0841653612,0.145983926,,True,1,,0.970256364,0.978016634,0.974136499
0.549999,7.14,500,23,3969396257,0.08224983527590543,423.57023668316134,0,1,0,0,0,0,none,0.0101058582,0.0930160127,,True,1,,0.984516350,0.990772648,0.987644499
0.549999,7.14,500,24,599664381,0.06976672894900264,201.37525277339992,0,1,0,0,0,0,none,0.141358103,0.038317591,,True,1,,0.994530166,0.982326934,0.988428550
0.549999,7.14,500,3,2343533987,0.07821209404170172,1176.1486380255808,0,1,0,0,0,0,none,0.0847275537,0.115258941,,True,1,,0.972982952,0.963227826,0.968105389
0.549999,7.14,500,4,1037935714,0.07551937862348508,383.7593430310234,0,1,0,0,0,0,none,0.0609593635,0.0645574649,,True,1,,0.997751182,0.989238052,0.993494617
0.549999,7.14,500,5,1434334311,0.07410508894898739,358.3319304596925,0,1,0,0,0,0,none,0.0547822873,0.0444636006,,True,1,,0.977845878,0.993807408,0.985826643
0.549999,7.14,500,6,240067695,0.0747417621590048,615.7309377992661,0,1,0,0,0,0,none,0.0581351292,0.0873343384,,True,1,,0.996242766,0.935779150,0.966010958
0.549999,7.14,500,7,96361589,0.0718252823659706,459.27644003019986,0,1,0,0,0,0,none,0.228392599,0.0528562343,,True,1,,0.988190266,0.922493698,0.955341982
0.549999,7.14,500,8,4263449285,0.07609169858234353,1140.9793714048517,0,1,0,0,0,0,none,0.158677517,0.136849096,,True,1,,0.972694758,0.975680980,0.974187869
0.549999,7.14,500,9,1258085616,0.0743387969544411,750.6107653276317,0,1,0,0,0,0,none,0.034909844,0.137493024,,True,1,,0.945393628,0.981580440,0.963487034
0.549999,7.14,50,0,4253210314,0.19255743084421822,203.612365679183,0,1,0,0,0,0,none,0.175988115,0.0960665718,,True,1,,0.962722624,0.914775080,0.938748852
0.549999,7.14,50,1,3241754227,0.17651238848253942,278.9436622683027,0,1,0,0,0,0,none,0.195015218,0.115006349,,True,1,,0.998787062,0.992283316,0.995535189
0.549999,7.14,50,10,3780540584,0.17396355442092448,21.187597042721073,0,1,0,0,0,0,none,0.107554632,0.0436994285,,True,1,,0.986290894,0.983358892,0.984824893
0.549999,7.14,50,11,1376025298,0.18941219354108554,204.6589703503404,0,1,0,0,0,0,none,0.132227667,0.0649556753,,True,1,,0.994963532,0.988549128,0.991756330
0.549999,7.14,50,12,1524191141,0.1977639157869732,159.7188887013081,1,0,0,0,0,0,none,0.126496343,0.0732283959,,True,0,quality_fail:peak_on_search_boundary;peak_on_search_boundary,0.974180654,0.960526392,0.967353523
0.549999,7.14,50,13,3792452579,0.18513505370467281,576.9677501555549,0,1,0,0,0,0,none,0.0341952683,0.0461520433,,True,1,,0.981367210,0.996853968,0.989110589
0.549999,7.14,50,14,1796920930,0.19834447343449754,110.66883620737329,1,0,0,0,0,0,none,0.107594616,0.239125579,,True,0,quality_fail:peak_on_search_boundary;peak_on_search_boundary,0.990386210,0.988455892,0.989421051
0.549999,7.14,50,15,393901478,0.18849725355011698,1086.2518833546965,0,1,0,0,0,0,none,0.0755936802,0.1337328,,True,1,,0.987966908,0.990671996,0.989319452
0.549999,7.14,50,16,3810744591,0.18655893687139022,222.20966862644377,0,1,0,0,0,0,none,0.0754604231,0.200209652,,True,1,,0.980451166,0.996648502,0.988549834
0.549999,7.14,50,17,3042086159,0.18610545878642457,213.46628255334969,0,1,0,0,0,0,none,0.0148068207,0.0308984312,,True,1,,0.965879828,0.996514768,0.981197298
0.549999,7.14,50,18,1555849286,0.19427662405783305,458.8176422884971,1,0,0,0,0,0,none,0.241109859,0.0572162256,,True,0,quality_fail:peak_on_search_boundary;peak_on_search_boundary,0.999388936,0.997468378,0.998428657
0.549999,7.14,50,19,472807897,0.18811568260203693,383.67094937990106,0,1,0,0,0,0,none,0.167302759,0.0802963296,,True,1,,0.994680462,0.997358176,0.996019319
0.549999,7.14,50,2,1729309803,0.18422461197220125,578.874610610543,0,1,0,0,0,0,none,0.225846174,0.125508532,,True,1,,0.955645786,0.955007604,0.955326695
0.549999,7.14,50,20,1134752646,0.16534561794840186,37.639928711754436,0,1,0,0,0,0,none,0.198964722,0.111631448,,True,1,,0.998050840,0.974040654,0.986045747
0.549999,7.14,50,21,3537559020,0.19596344675263,201.66666542383305,1,0,0,0,0,0,none,0.109720352,0.0851479622,,True,0,quality_fail:peak_on_search_boundary;peak_on_search_boundary,0.957924164,0.974748182,0.966336173
0.549999,7.14,50,22,3293196143,0.1813490719983819,782.1616522923326,0,1,0,0,0,0,none,0.114764068,0.167593583,,True,1,,0.997762564,0.999462500,0.998612532
0.549999,7.14,50,23,41750869,0.19003122490406613,142.9199737538256,0,1,0,0,0,0,none,0.107116733,0.154897916,,True,1,,0.987483526,0.956629556,0.972056541
0.549999,7.14,50,24,3133650381,0.17494136333911953,292.32185759345134,0,1,0,0,0,0,none,0.138409135,0.205527114,,True,1,,0.992083262,0.995200310,0.993641786
0.549999,7.14,50,3,264489486,0.19202729561689477,118.94161034026673,0,1,0,0,0,0,none,0.10138697,0.232625243,,True,1,,0.946359348,0.958794632,0.952576990
0.549999,7.14,50,4,2681970108,0.1843021871072727,456.75882384918367,0,1,0,0,0,0,none,0.0998102081,0.124217765,,True,1,,0.999180146,0.988940110,0.994060128
0.549999,7.14,50,5,3796073108,0.19086521894341746,104.64081564237125,0,1,0,0,0,0,none,0.154504114,0.131938017,,True,1,,0.999375540,0.959823014,0.979599277
0.549999,7.14,50,6,118963959,0.19355799131837464,185.70366293118767,1,0,0,0,0,0,none,0.0562639376,0.275028162,,True,0,quality_fail:peak_on_search_boundary;peak_on_search_boundary,0.995872190,0.982545792,0.989208991
0.549999,7.14,50,7,208688107,0.17244950561056835,123.29667710833213,0,1,0,0,0,0,none,0.0938619136,0.110846774,,True,1,,0.962906496,0.997354934,0.980130715
0.549999,7.14,50,8,1967247888,0.17914505559655347,163.8713682409178,0,1,0,0,0,0,none,0.157057168,0.177931256,,True,1,,0.986472290,0.993945602,0.990208946
0.549999,7.14,50,9,2106902026,0.18425298164118437,144.9584909602046,0,1,0,0,0,0,none,0.0947913538,0.0963117171,,True,1,,0.973922168,0.994930860,0.984426514
0.549999,7.14,750,0,675254395,0.05995005640949007,987.1277369854428,0,1,0,0,0,0,none,0.0680473718,0.0952002633,,True,1,,0.962512610,0.987727054,0.975119832
0.549999,7.14,750,1,1984238637,0.06541456848464346,278.6277188432654,0,1,0,0,0,0,none,0.201447047,0.0918747079,,True,1,,0.971868634,0.976921142,0.974394888
0.549999,7.14,750,10,2739120082,0.061248133868020305,2361.916027078025,0,1,0,0,0,0,none,0.0771695161,0.0702600219,,True,1,,0.993486822,0.964291608,0.978889215
0.549999,7.14,750,11,2099885109,0.062263324079180095,1465.9071834472113,0,1,0,0,0,0,none,0.150300644,0.147674286,,True,1,,0.960550316,0.998248196,0.979399256
0.549999,7.14,750,12,1173893575,0.06439889113784751,1164.7458235578674,0,1,0,0,0,0,none,0.0328579602,0.0569269377,,True,1,,0.957964674,0.976614732,0.967289703
0.549999,7.14,750,13,1597693705,0.06510393208487777,1668.5847820391602,0,1,0,0,0,0,none,0.132786399,0.178828719,,True,1,,0.987181906,0.998100618,0.992641262
0.549999,7.14,750,14,1150492646,0.06008354156306939,507.5468589850246,0,1,0,0,0,0,none,0.129394162,0.014648005,,True,1,,0.996461446,0.962802908,0.979632177
0.549999,7.14,750,15,1742443492,0.0637758074618196,704.7737586459505,0,1,0,0,0,0,none,0.1343287,0.218760275,,True,1,,0.959113000,0.994714684,0.976913842
0.549999,7.14,750,16,3717838169,0.06408780427168165,987.1081742822614,0,1,0,0,0,0,none,0.0372500021,0.125257581,,True,1,,0.996176446,0.971748554,0.983962500
0.549999,7.14,750,17,393507321,0.06298744913698716,2652.545077467951,0,1,0,0,0,0,none,0.104445846,0.0694172396,,True,1,,0.997505638,0.975234526,0.986370082
0.549999,7.14,750,18,2018607227,0.06107113198204993,490.03653528539365,0,1,0,0,0,0,none,0.0942675461,0.0753604857,,True,1,,0.933240848,0.983613238,0.958427043
0.549999,7.14,750,19,266328692,0.06368010490304526,1760.0291509220137,0,1,0,0,0,0,none,0.126005278,0.0780213636,,True,1,,0.961759782,0.992856114,0.977307948
0.549999,7.14,750,2,3999173685,0.05964355492535638,521.699212251133,0,1,0,0,0,0,none,0.180837695,0.0196176387,,True,1,,0.974117552,0.968718700,0.971418126
0.549999,7.14,750,20,1380768430,0.062447629012026766,2680.747289006972,0,1,0,0,0,0,none,0.318234156,0.204929706,,True,1,,0.988361356,0.980203908,0.984282632
0.549999,7.14,750,21,2087688709,0.06084527735006236,1108.590106459456,0,1,0,0,0,0,none,0.0510100584,0.160550166,,True,1,,0.996513900,0.989758926,0.993136413
0.549999,7.14,750,22,445826668,0.060358999003470706,1625.7229414773192,0,1,0,0,0,0,none,0.0500796222,0.0125241815,,True,1,,0.962203262,0.980899984,0.971551623
0.549999,7.14,750,23,766717439,0.06353254742764369,1952.1589751465297,0,1,0,0,0,0,none,0.0887905626,0.183756022,,True,1,,0.997905800,0.999969290,0.998937545
0.549999,7.14,750,24,362025765,0.060245120477834306,2002.1131687667817,0,1,0,0,0,0,none,0.135277348,0.0483125587,,True,1,,0.996445282,0.963753838,0.980099560
0.549999,7.14,750,3,2404900997,0.06354402943633501,1859.1529603613458,0,1,0,0,0,0,none,0.0577458104,0.140933684,,True,1,,0.931828476,0.994701786,0.963265131
